exchange_id,schema_version,component_id,mandatory_fields_present,field_in_range,requested_capacity,available_capacity,device_state_from,device_state_to,init_health_passed,request_priority,active_allocation_priority,preemption_performed,ack_latency_ms,ack_latency_limit_ms
5013,v2,RRM-3,1,1,70,79,INIT,ACTIVE,1,2,4,0,373,250
5014,v2,RRM-3,0,1,9,20,ACTIVE,IDLE,0,1,5,0,217,250
5015,v2,RRM-3,1,1,34,85,IDLE,INIT,1,1,5,1,89,250
5016,v9,RRM-1,1,1,44,48,INIT,ACTIVE,1,2,3,1,148,250
5017,v3,RRM-4,1,1,53,82,ACTIVE,IDLE,0,4,2,1,120,250
5018,v1,RRM-3,1,1,71,74,ACTIVE,IDLE,1,3,2,0,202,250
5019,v2,RRM-3,1,1,39,67,INIT,ACTIVE,1,5,5,0,203,250
5020,v1,RRM-2,1,0,21,84,INIT,ACTIVE,1,1,4,1,11,250
5021,v2,RRM-2,1,0,15,63,IDLE,INIT,0,1,5,0,209,250
5022,v2,RRM-4,1,1,94,94,IDLE,INIT,1,3,5,0,350,250
5023,v0,RRM-3,1,1,34,90,INIT,ACTIVE,1,3,3,1,180,250
5024,v3,RRM-3,1,1,27,46,INIT,ACTIVE,1,2,4,1,172,250
5025,v2,RRM-2,1,0,15,56,ACTIVE,IDLE,1,4,3,1,118,250
5026,v3,RRM-3,1,1,9,77,INIT,INIT,1,4,5,0,182,250
5027,v1,RRM-4,1,1,14,23,INIT,ACTIVE,0,1,2,1,205,250
5028,v1,RRM-1,1,1,31,68,ACTIVE,IDLE,1,5,2,0,99,250
5029,v1,RRM-4,1,1,19,52,INIT,ACTIVE,1,3,3,1,55,250
5030,v1,RRM-1,1,1,32,36,ACTIVE,IDLE,0,3,3,1,234,250
5031,v3,RRM-4,1,1,29,62,INIT,ACTIVE,0,2,4,0,124,250
5032,v3,RRM-1,1,1,73,74,INIT,IDLE,1,5,4,1,122,250
5033,v1,RRM-3,1,1,15,44,ACTIVE,IDLE,1,5,1,0,209,250
5034,v3,RRM-3,1,1,46,64,IDLE,INIT,0,4,1,1,46,250
5035,v3,RRM-1,1,1,13,77,IDLE,INIT,0,3,3,0,169,250
5036,v2,RRM-3,1,1,34,87,INIT,ACTIVE,0,4,3,1,55,250
5037,v3,RRM-2,1,0,19,79,INIT,ACTIVE,1,3,3,0,194,250
5038,v2,RRM-4,1,0,39,65,IDLE,INIT,1,3,4,1,229,250
5039,v1,RRM-4,1,1,11,53,INIT,ACTIVE,0,3,2,1,237,250
5040,v3,RRM-2,1,1,34,82,INIT,ACTIVE,1,4,4,1,178,250
5041,v1,RRM-4,1,1,14,41,IDLE,INIT,0,1,3,1,217,250
5042,v2,RRM-2,1,1,12,30,IDLE,INIT,1,4,4,0,160,250
5043,v3,RRM-2,0,1,14,34,IDLE,INIT,1,4,4,0,182,250
5044,v3,RRM-3,1,1,25,39,INIT,ACTIVE,0,2,3,1,107,250
5045,v1,RRM-4,1,1,1,27,INIT,ACTIVE,1,4,1,1,95,250
5046,v9,RRM-2,1,1,41,87,INIT,ACTIVE,1,2,4,0,191,250
5047,v3,RRM-4,1,1,0,25,INIT,ACTIVE,1,5,1,1,378,250
5048,v9,RRM-3,1,1,24,26,IDLE,INIT,0,5,5,1,191,250
5049,v3,RRM-3,1,1,30,91,ACTIVE,IDLE,1,5,1,0,103,250
5050,v2,RRM-4,1,1,28,72,IDLE,INIT,1,1,3,0,145,250
5051,v9,RRM-1,1,1,48,94,ACTIVE,IDLE,1,3,4,1,21,250
5052,v2,RRM-3,1,1,9,29,ACTIVE,IDLE,1,4,5,0,208,250
5053,v1,RRM-3,1,1,13,53,INIT,ACTIVE,1,3,3,1,295,250
5054,v0,RRM-4,1,1,31,74,IDLE,INIT,0,2,5,0,166,250
5055,v1,RRM-3,1,1,19,62,IDLE,INIT,0,4,4,0,174,250
5056,v1,RRM-4,1,1,6,20,ACTIVE,IDLE,1,4,3,1,442,250
5057,v3,RRM-3,1,1,34,76,INIT,INIT,1,2,4,1,249,250
5058,v1,RRM-2,1,1,20,99,IDLE,INIT,0,1,4,1,384,250
5059,v1,RRM-1,0,1,29,94,ACTIVE,IDLE,0,1,2,0,197,250
5060,v2,RRM-2,1,0,39,73,INIT,ACTIVE,1,1,3,1,77,250
5061,v1,RRM-1,1,1,8,32,INIT,ACTIVE,1,5,3,1,8,250
5062,v1,RRM-4,1,1,92,97,INIT,ACTIVE,0,5,2,1,195,250
5063,v1,RRM-2,1,1,40,31,INIT,ACTIVE,1,3,2,1,38,250
5064,v3,RRM-3,1,1,41,33,IDLE,INIT,1,2,3,0,181,250
5065,v2,RRM-4,1,1,18,41,INIT,ACTIVE,1,4,2,1,129,250
5066,v1,RRM-0,1,1,10,98,ACTIVE,IDLE,1,5,1,1,12,250
5067,v1,RRM-2,1,1,8,83,INIT,ACTIVE,1,3,5,1,138,250
5068,v2,RRM-2,1,0,16,29,IDLE,INIT,0,3,4,0,230,250
5069,v1,RRM-4,1,1,13,22,ACTIVE,IDLE,0,4,1,1,291,250
5070,v3,UNREG-9,1,1,40,72,IDLE,INIT,0,2,5,1,140,250
5071,v3,RRM-2,1,1,21,36,INIT,ACTIVE,1,4,3,1,222,250
5072,v1,RRM-4,1,1,6,28,INIT,ACTIVE,0,5,4,1,232,250
5073,v1,RRM-3,1,1,17,36,INIT,ACTIVE,1,5,3,1,326,250
5074,v3,RRM-3,1,1,92,98,INIT,ACTIVE,1,3,1,1,57,250
5075,v3,RRM-1,1,1,42,85,IDLE,INIT,0,2,1,1,448,250
5076,v1,RRM-4,1,1,41,44,INIT,ACTIVE,1,5,3,1,193,250
5077,v3,RRM-3,1,1,48,23,IDLE,INIT,1,5,5,1,169,250
5078,v2,RRM-3,1,1,67,92,IDLE,ACTIVE,1,5,1,1,184,250
5079,v1,RRM-0,1,1,71,75,INIT,ACTIVE,1,5,1,1,136,250
5080,v1,RRM-3,1,0,38,73,INIT,ACTIVE,1,4,5,1,72,250
5081,v2,RRM-2,1,0,15,85,ACTIVE,IDLE,1,3,2,1,185,250
5082,v1,RRM-4,1,1,42,42,IDLE,INIT,1,4,1,1,14,250
5083,v0,RRM-1,1,1,6,54,ACTIVE,IDLE,0,1,4,0,72,250
5084,v1,RRM-4,1,1,9,94,ACTIVE,IDLE,1,4,2,0,100,250
5085,v3,RRM-2,1,1,25,45,IDLE,INIT,0,3,3,1,94,250
5086,v1,RRM-1,1,1,33,38,INIT,ACTIVE,1,3,3,1,291,250
5087,v2,UNREG-9,1,1,18,77,ACTIVE,IDLE,0,3,1,1,27,250
5088,v2,RRM-1,1,1,0,24,IDLE,INIT,1,5,3,1,34,250
5089,v1,RRM-1,1,1,46,57,INIT,ACTIVE,1,5,2,1,35,250
5090,v1,RRM-3,1,1,73,86,ACTIVE,IDLE,1,5,4,0,98,250
5091,v2,RRM-4,1,0,10,48,INIT,ACTIVE,1,3,3,1,102,250
5092,v1,RRM-3,1,1,6,35,ACTIVE,IDLE,0,4,3,1,16,250
5093,v2,RRM-1,1,1,29,43,INIT,ACTIVE,1,4,4,0,9,250
5094,v3,RRM-3,1,1,51,82,IDLE,INIT,0,2,4,1,173,250
5095,v3,RRM-1,1,1,18,65,INIT,ACTIVE,1,4,1,1,104,250
5096,v1,RRM-4,1,1,34,40,IDLE,INIT,1,1,2,0,113,250
5097,v3,RRM-3,1,1,25,25,ACTIVE,IDLE,0,1,1,1,210,250
5098,v1,RRM-2,1,1,11,59,ACTIVE,ACTIVE,1,5,2,1,213,250
5099,v1,RRM-2,1,1,65,28,INIT,ACTIVE,1,5,1,1,50,250
5100,v2,RRM-1,1,1,18,29,INIT,ACTIVE,1,1,4,0,80,250
5101,v2,RRM-2,1,1,67,84,ACTIVE,INIT,1,3,1,1,179,250
5102,v3,RRM-3,1,1,34,46,ACTIVE,INIT,1,4,3,1,70,250
5103,v3,RRM-2,1,1,37,55,INIT,ACTIVE,0,2,2,1,145,250
5104,v1,RRM-3,1,1,58,92,IDLE,ACTIVE,1,5,3,1,145,250
5105,v3,RRM-3,1,0,1,55,INIT,ACTIVE,1,3,3,1,156,250
5106,v2,RRM-2,1,1,3,33,INIT,ACTIVE,1,2,5,1,164,250
5107,v3,UNREG-9,1,1,8,89,INIT,ACTIVE,1,2,1,1,180,250
5108,v3,RRM-3,1,1,30,73,IDLE,INIT,1,3,2,1,146,250
5109,v2,RRM-1,1,1,20,21,IDLE,INIT,0,3,2,1,219,250
5110,v3,RRM-3,1,1,85,54,INIT,ACTIVE,1,2,5,0,171,250
5111,v0,RRM-2,1,1,1,41,INIT,ACTIVE,1,4,5,1,35,250
5112,v2,RRM-1,1,1,51,92,ACTIVE,IDLE,0,1,3,0,114,250
5113,v1,RRM-3,1,0,61,69,INIT,ACTIVE,1,2,3,1,230,250
5114,v1,RRM-2,1,1,86,87,IDLE,INIT,1,3,1,1,292,250
5115,v2,RRM-4,1,0,82,88,ACTIVE,IDLE,0,2,4,0,81,250
5116,v9,RRM-4,1,1,47,54,INIT,ACTIVE,1,2,3,0,125,250
5117,v2,UNREG-9,1,1,22,38,ACTIVE,IDLE,0,3,1,1,187,250
5118,v2,RRM-1,1,1,45,95,INIT,ACTIVE,1,3,3,0,208,250
5119,v9,RRM-2,1,1,24,35,INIT,ACTIVE,1,4,4,1,86,250
5120,v2,RRM-1,1,1,18,60,INIT,ACTIVE,0,2,3,1,91,250
5121,v3,RRM-4,0,1,41,50,INIT,ACTIVE,1,5,3,1,169,250
5122,v3,RRM-3,1,1,89,97,INIT,ACTIVE,1,4,5,0,75,250
5123,v1,RRM-3,1,1,0,81,INIT,ACTIVE,0,2,4,1,162,250
5124,v2,RRM-1,1,1,17,22,ACTIVE,IDLE,1,3,3,0,99,250
5125,v3,RRM-1,1,1,57,56,INIT,ACTIVE,1,2,5,0,77,250
5126,v9,RRM-1,1,1,80,83,IDLE,INIT,0,3,5,1,164,250
5127,v2,RRM-2,0,1,24,80,IDLE,INIT,0,5,4,1,150,250
5128,v2,RRM-4,0,1,51,56,ACTIVE,IDLE,0,5,1,1,40,250
5129,v3,RRM-3,1,1,12,32,IDLE,ACTIVE,1,3,5,0,112,250
5130,v1,RRM-4,1,1,1,83,ACTIVE,ACTIVE,1,4,3,1,172,250
5131,v2,RRM-4,1,0,86,93,IDLE,INIT,0,3,2,1,34,250
5132,v2,RRM-4,1,1,12,29,ACTIVE,IDLE,1,4,1,1,152,250
5133,v3,RRM-1,0,1,84,90,INIT,ACTIVE,1,3,4,1,60,250
5134,v1,RRM-1,1,1,7,92,INIT,ACTIVE,1,2,4,1,181,250
5135,v3,RRM-1,1,1,53,57,INIT,ACTIVE,0,1,5,1,17,250
5136,v9,RRM-2,1,1,25,30,INIT,ACTIVE,1,1,2,1,229,250
5137,v2,RRM-2,0,1,4,83,ACTIVE,IDLE,1,2,1,1,132,250
5138,v1,RRM-2,1,1,4,42,IDLE,INIT,0,2,2,1,91,250
5139,v3,RRM-3,0,1,67,86,ACTIVE,IDLE,0,5,3,1,206,250
5140,v2,RRM-4,1,1,61,82,ACTIVE,INIT,1,4,1,1,208,250
5141,v2,RRM-4,1,1,53,99,INIT,ACTIVE,1,5,5,0,193,250
5142,v3,RRM-2,1,1,2,78,INIT,ACTIVE,1,1,5,1,13,250
5143,v1,RRM-2,1,1,48,85,INIT,ACTIVE,0,5,4,1,94,250
5144,v2,RRM-1,1,1,44,20,ACTIVE,IDLE,1,4,2,1,186,250
5145,v2,RRM-2,1,1,21,32,IDLE,ACTIVE,1,5,5,1,39,250
5146,v3,RRM-2,1,1,5,45,INIT,INIT,1,3,1,1,159,250
5147,v1,RRM-4,1,1,41,97,IDLE,IDLE,1,3,4,1,85,250
5148,v2,RRM-3,1,1,36,75,INIT,ACTIVE,1,2,3,1,223,250
5149,v2,RRM-2,1,1,1,36,INIT,ACTIVE,1,2,1,1,89,250
5150,v3,RRM-2,1,1,12,31,ACTIVE,IDLE,1,4,3,1,111,250
5151,v3,RRM-2,0,1,1,93,IDLE,INIT,1,5,4,1,129,250
5152,v3,RRM-3,1,1,10,31,ACTIVE,IDLE,1,5,4,0,101,250
5153,v3,RRM-4,1,1,17,23,INIT,ACTIVE,1,3,4,1,67,250
5154,v2,RRM-3,1,1,31,33,INIT,ACTIVE,1,4,1,1,173,250
5155,v1,RRM-4,1,1,36,39,IDLE,INIT,0,2,4,0,113,250
5156,v1,RRM-3,1,1,55,57,INIT,ACTIVE,0,2,2,1,179,250
5157,v3,RRM-1,1,1,45,100,INIT,ACTIVE,0,1,5,0,191,250
5158,v2,RRM-3,1,1,98,98,INIT,ACTIVE,1,4,4,1,50,250
5159,v1,RRM-3,1,1,29,39,ACTIVE,IDLE,1,5,4,0,90,250
5160,v3,RRM-1,1,1,7,88,ACTIVE,IDLE,1,3,1,1,192,250
5161,v9,RRM-3,1,1,42,97,ACTIVE,IDLE,0,5,4,1,113,250
5162,v3,RRM-4,1,1,69,87,ACTIVE,IDLE,1,4,3,0,110,250
5163,v2,RRM-4,1,1,66,95,INIT,ACTIVE,0,4,5,0,13,250
5164,v3,RRM-2,1,1,7,24,ACTIVE,IDLE,1,4,2,1,71,250
5165,v2,RRM-4,1,1,13,69,ACTIVE,IDLE,1,2,3,1,7,250
5166,v3,RRM-2,1,0,2,61,INIT,ACTIVE,1,3,2,1,172,250
5167,v9,RRM-2,1,1,20,53,INIT,ACTIVE,1,3,3,0,80,250
5168,v3,RRM-3,1,1,52,52,IDLE,INIT,0,5,5,1,183,250
5169,v3,RRM-2,1,1,6,32,INIT,ACTIVE,1,4,5,0,44,250
5170,v3,RRM-3,1,1,44,80,IDLE,INIT,1,1,5,0,163,250
5171,v2,UNREG-9,1,1,48,72,INIT,ACTIVE,1,2,5,1,40,250
5172,v1,RRM-3,1,1,40,36,ACTIVE,IDLE,1,5,5,1,131,250
5173,v3,RRM-2,1,1,21,51,ACTIVE,IDLE,1,5,4,0,67,250
5174,v2,RRM-1,1,1,58,59,IDLE,ACTIVE,1,2,3,1,36,250
5175,v2,RRM-4,1,1,71,53,INIT,ACTIVE,1,3,3,0,204,250
5176,v3,RRM-0,1,1,8,60,ACTIVE,IDLE,1,2,2,1,212,250
5177,v2,RRM-1,1,1,43,67,IDLE,INIT,1,4,1,1,86,250
5178,v1,RRM-4,1,1,69,78,ACTIVE,IDLE,1,3,4,0,124,250
5179,v2,RRM-4,1,1,34,61,INIT,ACTIVE,0,4,5,0,150,250
5180,v1,RRM-0,1,1,12,38,INIT,ACTIVE,1,1,4,0,95,250
5181,v3,RRM-4,1,1,24,31,INIT,ACTIVE,1,4,3,1,173,250
5182,v1,RRM-2,1,1,14,59,ACTIVE,IDLE,0,4,4,1,50,250
5183,v1,RRM-1,1,1,79,55,INIT,ACTIVE,1,2,4,1,8,250
5184,v2,RRM-3,1,1,13,76,ACTIVE,IDLE,0,5,4,1,101,250
5185,v3,RRM-3,1,1,8,87,INIT,ACTIVE,1,1,5,1,173,250
5186,v2,RRM-2,0,1,2,33,INIT,ACTIVE,1,1,1,1,56,250
5187,v3,RRM-3,1,1,7,38,ACTIVE,IDLE,0,2,4,0,78,250
5188,v2,RRM-3,1,1,40,76,IDLE,INIT,1,4,1,1,35,250
5189,v2,RRM-3,1,1,30,78,ACTIVE,IDLE,1,3,2,0,39,250
5190,v3,RRM-2,1,1,68,77,INIT,ACTIVE,1,5,4,1,215,250
5191,v3,RRM-3,1,1,22,90,INIT,ACTIVE,1,5,5,0,137,250
5192,v1,RRM-3,1,1,51,57,IDLE,INIT,0,2,2,0,54,250
5193,v2,UNREG-9,1,1,1,48,ACTIVE,IDLE,1,5,3,1,126,250
5194,v3,RRM-4,1,1,40,46,INIT,ACTIVE,1,3,2,1,71,250
5195,v2,RRM-4,1,1,66,57,IDLE,INIT,1,3,2,1,126,250
5196,v1,RRM-4,0,1,23,69,IDLE,INIT,1,5,2,1,13,250
5197,v3,RRM-4,1,1,10,47,IDLE,INIT,1,2,2,1,203,250
5198,v2,RRM-3,1,1,5,77,ACTIVE,INIT,1,2,2,1,5,250
5199,v3,RRM-2,1,1,12,36,ACTIVE,IDLE,0,2,3,0,375,250
5200,v2,RRM-3,1,1,3,74,ACTIVE,IDLE,1,4,3,0,194,250
5201,v2,RRM-1,1,1,14,41,ACTIVE,IDLE,0,1,3,0,183,250
5202,v2,RRM-2,1,1,34,67,INIT,ACTIVE,1,3,5,0,156,250
5203,v3,RRM-1,1,1,11,59,INIT,ACTIVE,0,2,1,1,139,250
5204,v1,RRM-3,1,1,15,27,IDLE,INIT,0,4,1,1,208,250
5205,v1,RRM-1,1,1,21,37,ACTIVE,IDLE,1,3,1,0,158,250
5206,v1,RRM-3,1,0,16,66,ACTIVE,IDLE,0,1,3,1,95,250
5207,v1,RRM-4,0,1,4,40,IDLE,INIT,1,1,3,1,24,250
5208,v3,UNREG-9,1,1,72,95,ACTIVE,IDLE,0,2,1,1,79,250
5209,v1,UNREG-9,1,1,28,62,IDLE,INIT,1,4,1,1,189,250
5210,v3,RRM-3,1,1,31,70,IDLE,INIT,0,5,3,1,39,250
5211,v1,RRM-3,1,1,77,82,INIT,ACTIVE,1,5,4,1,121,250
5212,v2,RRM-4,1,1,46,63,IDLE,INIT,0,3,1,1,213,250
5213,v3,RRM-2,1,1,23,46,ACTIVE,IDLE,1,4,3,1,229,250
5214,v3,RRM-4,1,1,57,69,IDLE,INIT,0,3,3,1,284,250
5215,v0,RRM-3,1,1,24,32,IDLE,INIT,0,4,1,1,19,250
5216,v1,RRM-4,1,1,4,41,ACTIVE,IDLE,1,5,4,0,228,250
5217,v2,RRM-3,1,1,7,33,INIT,ACTIVE,1,5,3,1,198,250
5218,v2,RRM-4,1,1,42,77,IDLE,INIT,0,2,1,1,210,250
5219,v1,RRM-4,1,1,35,53,IDLE,INIT,0,2,4,1,477,250
5220,v0,RRM-2,1,1,47,70,IDLE,INIT,1,5,4,1,150,250
5221,v1,RRM-1,1,1,19,31,INIT,ACTIVE,0,2,3,1,46,250
5222,v9,RRM-1,1,1,71,75,INIT,ACTIVE,1,3,4,0,226,250
5223,v1,RRM-4,1,1,48,49,ACTIVE,IDLE,1,3,4,1,310,250
5224,v2,RRM-2,1,1,21,41,INIT,ACTIVE,1,4,3,1,144,250
5225,v1,RRM-4,1,1,32,36,ACTIVE,IDLE,1,3,2,0,127,250
5226,v2,RRM-1,1,1,27,41,ACTIVE,IDLE,1,5,4,0,159,250
5227,v3,RRM-4,1,1,3,85,ACTIVE,IDLE,0,5,5,1,14,250
5228,v3,RRM-2,1,1,96,98,IDLE,INIT,1,5,3,1,462,250
5229,v1,RRM-4,1,1,2,31,ACTIVE,ACTIVE,1,2,3,1,136,250
5230,v2,RRM-1,0,1,0,39,INIT,ACTIVE,1,5,3,1,95,250
5231,v1,RRM-4,1,1,46,47,ACTIVE,INIT,1,2,3,1,37,250
5232,v2,UNREG-9,1,1,38,71,ACTIVE,IDLE,0,2,5,0,88,250
5233,v3,RRM-1,1,1,66,57,ACTIVE,IDLE,1,2,4,1,43,250
5234,v2,RRM-3,1,1,46,43,IDLE,INIT,0,2,4,1,181,250
5235,v9,RRM-4,1,1,27,45,INIT,ACTIVE,1,1,5,1,77,250
5236,v1,RRM-3,1,0,13,20,INIT,ACTIVE,1,5,1,1,76,250
5237,v3,RRM-3,1,1,29,40,INIT,ACTIVE,1,4,4,0,258,250
5238,v3,RRM-3,1,1,43,67,INIT,ACTIVE,1,3,4,0,50,250
5239,v2,RRM-3,1,1,28,66,ACTIVE,IDLE,1,2,1,0,8,250
5240,v2,RRM-1,1,1,29,32,INIT,ACTIVE,1,1,4,1,460,250
5241,v2,RRM-3,1,1,30,34,IDLE,INIT,1,1,2,1,248,250
5242,v3,RRM-0,1,1,42,63,ACTIVE,IDLE,1,2,1,1,186,250
5243,v3,RRM-2,1,1,37,56,IDLE,INIT,1,5,1,1,96,250
5244,v3,RRM-4,1,1,16,31,IDLE,INIT,1,4,5,0,144,250
5245,v1,RRM-1,1,1,11,23,INIT,ACTIVE,1,1,2,1,235,250
5246,v2,RRM-3,1,1,25,39,INIT,ACTIVE,0,5,3,1,136,250
5247,v1,RRM-2,1,1,44,59,IDLE,INIT,1,4,5,0,184,250
5248,v3,RRM-1,1,1,59,31,IDLE,INIT,0,3,2,1,17,250
5249,v2,UNREG-9,1,1,65,80,IDLE,INIT,0,3,4,0,195,250
5250,v3,RRM-1,1,1,1,23,IDLE,INIT,0,4,2,1,115,250
5251,v9,RRM-3,1,1,9,43,INIT,ACTIVE,1,1,1,1,81,250
5252,v1,RRM-4,1,1,19,31,INIT,ACTIVE,0,3,3,0,131,250
5253,v2,RRM-3,1,1,26,50,IDLE,INIT,0,3,1,1,297,250
5254,v1,RRM-2,1,1,40,64,ACTIVE,IDLE,1,1,5,0,232,250
5255,v3,RRM-3,1,1,8,71,ACTIVE,ACTIVE,1,5,1,1,82,250
5256,v3,RRM-3,1,1,73,87,IDLE,INIT,0,1,1,1,185,250
5257,v3,RRM-4,1,1,60,100,ACTIVE,IDLE,1,4,2,0,189,250
5258,v1,RRM-0,1,1,6,40,IDLE,INIT,1,3,5,1,106,250
5259,v2,RRM-1,1,1,49,80,IDLE,INIT,1,1,3,1,42,250
5260,v1,RRM-3,0,1,34,81,IDLE,INIT,0,1,5,0,230,250
5261,v3,RRM-1,0,1,18,75,ACTIVE,IDLE,0,2,5,1,62,250
5262,v2,RRM-1,1,1,6,43,ACTIVE,IDLE,1,4,2,0,110,250
5263,v2,RRM-1,0,1,36,99,INIT,ACTIVE,1,1,4,1,81,250
5264,v3,RRM-2,1,1,79,89,INIT,ACTIVE,0,2,1,1,70,250
5265,v2,RRM-0,1,1,42,68,INIT,ACTIVE,1,4,5,1,177,250
5266,v3,RRM-1,1,1,15,64,IDLE,INIT,0,1,4,0,39,250
5267,v3,RRM-1,1,1,43,44,ACTIVE,IDLE,1,3,2,0,244,250
5268,v1,RRM-2,1,1,74,95,INIT,ACTIVE,0,1,4,0,188,250
5269,v0,RRM-1,1,1,35,67,IDLE,INIT,1,4,5,1,96,250
5270,v1,RRM-2,1,1,22,61,ACTIVE,IDLE,1,2,1,1,130,250
5271,v1,RRM-3,1,1,40,55,IDLE,INIT,0,5,2,1,183,250
5272,v3,RRM-4,1,1,42,53,IDLE,INIT,0,1,5,1,71,250
5273,v1,RRM-1,1,1,69,60,ACTIVE,IDLE,0,1,5,0,97,250
5274,v3,RRM-4,1,1,6,43,INIT,ACTIVE,1,4,2,1,22,250
5275,v3,RRM-2,1,1,68,76,INIT,ACTIVE,1,3,4,1,54,250
5276,v3,RRM-3,1,1,56,70,INIT,ACTIVE,1,1,4,1,75,250
5277,v0,RRM-2,1,1,4,21,IDLE,INIT,0,2,2,1,98,250
5278,v1,RRM-2,1,1,56,71,INIT,ACTIVE,0,2,5,1,82,250
5279,v3,RRM-2,1,1,65,94,IDLE,INIT,0,4,2,1,108,250
5280,v3,RRM-4,1,1,55,62,INIT,ACTIVE,1,4,1,1,35,250
5281,v2,RRM-2,1,1,7,23,INIT,ACTIVE,0,3,3,0,87,250
5282,v3,RRM-3,1,0,38,46,ACTIVE,IDLE,1,3,1,1,14,250
5283,v2,RRM-3,0,1,26,58,ACTIVE,IDLE,1,1,2,0,107,250
5284,v2,RRM-4,1,1,6,99,ACTIVE,IDLE,1,2,1,0,76,250
5285,v3,RRM-3,1,1,20,46,INIT,ACTIVE,1,2,5,0,160,250
5286,v2,RRM-2,1,0,26,31,IDLE,INIT,0,4,5,0,35,250
5287,v2,RRM-3,1,1,16,39,INIT,ACTIVE,1,1,4,1,121,250
5288,v1,RRM-2,1,0,48,55,IDLE,INIT,1,5,2,1,42,250
5289,v3,RRM-1,1,1,20,80,ACTIVE,IDLE,1,5,3,0,104,250
5290,v3,RRM-0,1,1,69,93,INIT,ACTIVE,1,2,3,1,80,250
5291,v1,UNREG-9,1,1,57,70,IDLE,INIT,1,4,1,1,104,250
5292,v3,RRM-2,1,1,10,20,INIT,ACTIVE,0,5,5,0,136,250
5293,v2,RRM-3,1,1,40,60,INIT,ACTIVE,1,2,2,1,110,250
5294,v2,RRM-4,1,1,60,66,INIT,ACTIVE,0,1,1,1,70,250
5295,v2,RRM-3,1,1,42,63,INIT,ACTIVE,1,3,5,0,474,250
5296,v3,RRM-2,1,0,42,60,INIT,ACTIVE,1,5,2,1,145,250
5297,v1,RRM-3,1,1,94,55,ACTIVE,IDLE,0,3,5,0,34,250
5298,v3,RRM-1,1,1,64,49,INIT,ACTIVE,1,4,4,0,134,250
5299,v2,UNREG-9,1,1,24,96,IDLE,INIT,1,4,4,1,244,250
5300,v2,RRM-2,1,1,34,42,ACTIVE,IDLE,0,1,1,0,108,250
5301,v2,RRM-2,1,1,36,70,INIT,ACTIVE,0,4,1,1,111,250
5302,v2,RRM-2,1,1,73,59,ACTIVE,IDLE,0,4,4,0,106,250
5303,v1,RRM-3,1,1,36,78,ACTIVE,IDLE,1,5,3,0,227,250
5304,v2,RRM-2,1,1,48,64,INIT,ACTIVE,1,4,1,1,140,250
5305,v3,RRM-2,1,1,0,36,INIT,INIT,1,2,1,1,117,250
5306,v2,RRM-3,1,1,11,75,INIT,ACTIVE,1,3,2,1,10,250
5307,v1,RRM-2,1,1,41,30,INIT,ACTIVE,1,5,3,1,93,250
5308,v3,RRM-1,1,1,97,97,ACTIVE,IDLE,1,5,3,1,21,250
5309,v3,RRM-2,1,1,25,44,ACTIVE,IDLE,1,5,3,0,202,250
5310,v3,RRM-2,1,0,53,58,ACTIVE,IDLE,1,5,3,1,38,250
5311,v1,RRM-0,1,1,69,99,IDLE,INIT,0,2,3,1,63,250
5312,v2,RRM-3,1,1,55,58,IDLE,INIT,0,1,2,1,228,250
5313,v2,RRM-1,1,1,54,99,ACTIVE,IDLE,0,1,5,0,473,250
5314,v3,RRM-1,1,1,29,83,ACTIVE,IDLE,1,4,1,0,140,250
5315,v3,RRM-4,1,1,33,64,INIT,ACTIVE,0,4,5,1,165,250
5316,v9,RRM-3,1,1,3,45,IDLE,INIT,0,4,4,0,230,250
5317,v1,RRM-1,1,1,20,86,INIT,ACTIVE,1,5,1,1,67,250
5318,v1,RRM-2,1,0,20,23,IDLE,INIT,0,2,4,0,48,250
5319,v2,RRM-4,1,1,81,59,IDLE,INIT,0,5,5,1,193,250
5320,v1,RRM-1,1,1,15,21,IDLE,INIT,0,3,1,1,259,250
5321,v2,RRM-1,1,1,17,21,INIT,ACTIVE,1,4,5,0,156,250
5322,v1,RRM-2,1,1,5,28,ACTIVE,IDLE,0,1,2,0,149,250
5323,v3,RRM-0,1,1,11,47,IDLE,INIT,0,2,5,1,51,250
5324,v1,RRM-3,1,1,6,79,IDLE,INIT,1,2,1,1,27,250
5325,v3,RRM-1,1,1,6,42,ACTIVE,IDLE,0,1,1,0,419,250
5326,v1,RRM-3,1,1,13,39,INIT,ACTIVE,1,2,5,1,159,250
5327,v2,RRM-3,1,1,33,79,INIT,IDLE,1,1,1,1,28,250
5328,v1,RRM-2,1,0,5,20,IDLE,INIT,0,5,1,1,213,250
5329,v2,RRM-4,1,1,51,78,ACTIVE,IDLE,1,1,4,1,48,250
5330,v3,RRM-2,1,1,21,40,IDLE,INIT,1,1,5,0,319,250
5331,v9,RRM-3,1,1,9,95,ACTIVE,IDLE,1,5,3,1,24,250
5332,v1,RRM-2,1,0,21,87,IDLE,INIT,1,3,1,1,146,250
5333,v2,RRM-3,0,1,14,20,ACTIVE,IDLE,1,5,1,1,58,250
5334,v3,RRM-3,1,1,26,55,ACTIVE,ACTIVE,1,2,2,1,66,250
5335,v2,RRM-4,1,1,48,85,INIT,ACTIVE,1,4,4,0,184,250
5336,v2,RRM-4,1,1,12,89,IDLE,INIT,0,2,2,1,164,250
