track_number,icao24,callsign,origin_country,position_source,mode3a_code,emergency_squawk,spi,iff_mode,flight_plan_correlated,on_ground,baro_altitude_ft,geo_altitude_ft,ground_speed_kts,track_angle_deg,vertical_rate_fpm,latitude_deg,longitude_deg,in_restricted_zone,corridor_compliant,origin_known,sensor_platform,sensor_latitude,sensor_longitude,sensor_true_altitude_ft,slant_range_m,track_confidence
1759,56c62b,UNKNOWN,Netherlands,mlat,7514,0,0,mode3_invalid,0,0,31206,31206,242,138,-101,46.64174,8.58425,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,41197,0.562
1760,43d67c,SWR111,France,ads_b,2430,0,0,mode3_valid,0,0,9317,9317,353,120,3190,47.32462,7.06913,0,1,1,GS-RADAR-01,47.0,7.5,1800,48676,0.885
1761,b6a8f3,AUA393,Italy,ads_b,4733,0,0,mode3_valid,0,0,26099,26099,557,191,-2069,46.76562,7.61776,0,1,1,GS-RADAR-01,47.0,7.5,1800,28533,0.852
1762,a9a2ee,AFR773,,asterix_radar,2423,0,0,mode3_invalid,1,0,17074,17074,88,33,-5635,46.87141,6.88289,0,1,0,GS-RADAR-01,47.0,7.5,1800,49208,0.726
1763,99a473,AUA800,Netherlands,ads_b,5041,0,0,mode3_valid,1,0,6258,6258,203,26,-1854,47.26624,9.37421,0,1,1,GS-RADAR-02,47.5,9.0,1500,38360,0.901
1764,466aea,SWR62,France,ads_b,2532,0,0,mode3_valid,1,0,38372,38372,488,117,-318,47.03574,8.03098,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,20757,0.854
1765,462c08,BAW842,France,ads_b,5626,0,1,mode3_valid,0,0,22224,22224,402,336,-2479,47.40691,8.57476,1,1,1,GS-RADAR-02,47.5,9.0,1500,34195,0.844
1766,23dc87,SWR94,Netherlands,ads_b,4446,0,0,mode3_valid,0,0,9474,9474,311,174,1517,47.0298,8.01738,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,20177,0.902
1767,914685,BAW76,France,mlat,3312,0,0,mode3_invalid,1,0,39306,39306,247,40,-4760,47.0833,9.30093,0,1,1,GS-RADAR-02,47.5,9.0,1500,52865,0.543
1768,95e99c,AFR11,Germany,ads_b,2243,0,0,mode3_valid,1,0,8365,8365,521,356,-2,47.22776,9.26349,0,1,1,GS-RADAR-02,47.5,9.0,1500,36256,0.864
1769,143984,SWR506,Switzerland,ads_b,6637,0,0,mode3_valid,1,0,33243,33243,117,47,4987,47.01336,7.97218,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,21896,0.85
1770,b3ca16,BAW411,Italy,ads_b,1226,0,0,mode3_valid,1,0,844,844,406,242,-4309,47.36028,9.42498,0,1,1,GS-RADAR-02,47.5,9.0,1500,35543,0.853
1771,13247a,BAW898,Switzerland,asterix_radar,3325,0,0,mode3_invalid,1,0,16328,16328,315,286,2240,46.96772,7.95775,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,19881,0.731
1772,07e21b,BAW408,,flarm,5175,0,0,mode3_invalid,1,0,37793,37793,236,326,-3588,47.3668,7.07451,0,1,0,GS-RADAR-01,47.0,7.5,1800,53083,0.505
1773,3e7ac1,AUA675,Netherlands,ads_b,,0,0,no_response,1,0,30946,30946,432,312,3802,47.72277,8.21011,0,1,1,GS-RADAR-02,47.5,9.0,1500,64809,0.861
1774,98b289,DLH487,France,asterix_radar,1144,0,0,mode3_invalid,1,1,2902,2902,83,178,-790,46.75147,9.21116,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,78817,0.666
1775,1eb798,N233,Switzerland,ads_b,5470,0,0,mode3_valid,1,0,31377,31377,538,97,-4787,46.78137,8.29917,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,15732,0.85
1776,f4d5d1,EJU756,Italy,ads_b,5226,0,0,mode3_valid,1,0,5281,5281,129,304,-2106,47.27662,9.19542,0,1,1,GS-RADAR-02,47.5,9.0,1500,28891,0.837
1777,d6c1a1,SWR415,,flarm,7017,0,0,mode3_invalid,1,0,5568,5568,359,16,3869,46.83065,9.33515,0,1,0,GS-RADAR-02,47.5,9.0,1500,78632,0.48
1778,3aad20,AFR838,Netherlands,ads_b,1510,0,0,mode3_valid,1,0,24191,24191,257,188,-4876,47.27431,6.82286,0,1,1,GS-RADAR-01,47.0,7.5,1800,60002,0.837
1779,5e1502,AFR463,Italy,mlat,,0,0,no_response,1,0,8619,8619,95,174,-1304,46.61054,9.4401,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,99845,0.562
1780,38c155,DLH798,Austria,mlat,3313,0,0,mode3_invalid,1,0,32240,32240,312,110,2293,47.5272,8.40449,0,1,1,GS-RADAR-02,47.5,9.0,1500,45795,0.52
1781,fb0ed5,AFR951,Netherlands,flarm,3536,0,0,mode3_invalid,1,0,27738,27738,217,28,-4440,46.85808,8.8752,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,51616,0.559
1782,9b8e2b,BAW645,France,ads_b,7716,0,0,mode3_valid,1,0,10452,10452,154,252,-1879,47.60169,7.46775,0,1,1,GS-RADAR-01,47.0,7.5,1800,67001,0.861
1783,7486c5,AFR513,Netherlands,mlat,6236,0,0,mode3_invalid,1,0,31118,31118,373,124,4805,47.22664,8.3936,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,39372,0.553
1784,61e414,AFR108,Germany,ads_b,3341,0,0,mode3_valid,1,0,16625,16625,458,126,1413,47.15639,8.60356,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,41815,0.845
1785,86033b,BAW627,Switzerland,ads_b,2665,0,0,mode3_valid,1,1,4060,4060,90,154,-5702,47.4257,7.01825,0,1,1,GS-RADAR-01,47.0,7.5,1800,59708,0.872
1786,55a229,SWR754,,ads_b,6530,0,0,mode3_valid,1,0,29835,29835,344,10,-4874,46.77145,9.16591,0,1,0,UAS-ORBIT-09,46.9,8.2,18000,74938,0.83
1787,73da3d,AFR244,Italy,ads_b,4167,0,0,mode3_valid,0,0,21823,21823,164,167,1953,46.65079,7.2154,0,1,1,GS-RADAR-01,47.0,7.5,1800,44876,0.825
1788,fc3785,AUA118,Switzerland,flarm,3737,0,1,mode3_invalid,0,0,22601,22601,300,176,-2851,46.98979,7.97018,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,20149,0.542
1789,394432,UNKNOWN,France,mlat,7105,0,0,mode3_invalid,0,0,4899,4899,554,32,1644,46.99721,7.95611,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,21806,0.594
1790,739b2e,AUA832,,ads_b,3775,0,0,mode3_valid,1,0,27051,27051,545,257,4586,47.40646,8.54642,1,1,0,GS-RADAR-02,47.5,9.0,1500,36495,0.85
1791,b5500e,SWR86,Switzerland,ads_b,2733,0,0,mode3_valid,1,0,38349,38349,547,117,-3423,47.79969,7.94743,0,1,1,GS-RADAR-02,47.5,9.0,1500,86331,0.881
1792,d1a762,DLH720,France,ads_b,,0,1,no_response,1,0,20862,20862,192,227,-171,47.01873,6.93537,0,1,1,GS-RADAR-01,47.0,7.5,1800,43253,0.88
1793,4166a4,N199,,asterix_radar,6530,0,0,mode3_invalid,1,0,13263,13263,248,155,-4332,47.42231,8.10392,0,1,0,UAS-ORBIT-09,46.9,8.2,18000,58548,0.755
1794,3df373,SWR886,Netherlands,ads_b,,0,0,no_response,1,0,37234,37234,164,230,-2744,47.40653,8.59441,1,1,1,GS-RADAR-02,47.5,9.0,1500,34009,0.885
1795,7ed185,AUA14,Italy,asterix_radar,2142,0,0,mode3_invalid,1,0,22213,22213,247,5,2119,46.68267,9.37325,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,92539,0.699
1796,c12fba,UNKNOWN,,ads_b,1174,0,0,mode3_invalid,0,0,13573,13573,228,54,-5539,47.58259,8.78537,0,1,0,GS-RADAR-02,47.5,9.0,1500,18906,0.852
1797,fa9fd3,UNKNOWN,Netherlands,ads_b,3267,0,1,mode3_invalid,0,0,14202,14202,125,111,-3669,46.77338,8.23231,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,14339,0.834
1798,82dd9d,BAW25,Switzerland,ads_b,7700,1,0,emergency,0,0,2387,2387,172,165,-5230,46.78469,9.46316,0,1,1,GS-RADAR-02,47.5,9.0,1500,86911,0.861
1799,69b5c5,UNKNOWN,Germany,asterix_radar,5473,0,0,mode3_invalid,0,0,16424,16424,207,79,-1814,46.87149,6.71774,0,1,1,GS-RADAR-01,47.0,7.5,1800,61250,0.755
1800,421f16,UNKNOWN,France,asterix_radar,5404,0,0,mode3_invalid,0,0,17958,17958,96,109,2193,47.40451,8.43556,0,1,1,GS-RADAR-02,47.5,9.0,1500,44035,0.712
1801,869f44,EJU609,Switzerland,ads_b,2117,0,0,mode3_valid,1,0,35043,35043,174,203,-2683,47.04607,7.74257,0,1,1,GS-RADAR-01,47.0,7.5,1800,21610,0.854
1802,372760,SWR250,France,fused,,0,0,no_response,0,0,6453,6453,229,48,5567,46.96727,7.9965,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,17523,0.893
1803,132198,BAW763,Austria,mlat,4001,0,0,mode3_invalid,0,0,30841,30841,189,300,579,47.19438,8.72082,0,1,1,GS-RADAR-02,47.5,9.0,1500,40954,0.57
1804,996ac8,SWR822,Austria,ads_b,1533,0,0,mode3_valid,1,0,32212,32212,301,106,1976,46.58985,8.55768,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,44168,0.885
1805,c87dbc,SWR748,,ads_b,1045,0,0,mode3_valid,1,0,38868,38868,301,315,-4092,47.17068,7.18181,0,1,0,GS-RADAR-01,47.0,7.5,1800,32683,0.851
1806,37074f,SWR594,Switzerland,fused,7660,0,0,mode3_valid,1,0,1556,1556,476,31,-3287,47.1175,6.53118,0,1,1,GS-RADAR-01,47.0,7.5,1800,74542,0.91
1807,18f800,UNKNOWN,Germany,ads_b,1333,0,0,mode3_invalid,0,0,8742,8742,422,157,595,47.39791,8.59573,1,0,1,GS-RADAR-02,47.5,9.0,1500,32524,0.844
1808,b1b555,DLH204,Italy,fused,1660,0,0,mode3_valid,1,0,14987,14987,408,34,3911,47.52011,9.45104,0,1,1,GS-RADAR-02,47.5,9.0,1500,34198,0.86
1809,5195da,AUA880,Italy,asterix_radar,3327,0,0,mode3_invalid,0,0,21555,21555,480,249,809,47.62253,6.79554,0,1,1,GS-RADAR-01,47.0,7.5,1800,87455,0.708
1810,488ee9,N980,,ads_b,,0,1,no_response,0,0,33452,33452,205,164,1883,47.41386,8.59117,1,0,0,GS-RADAR-02,47.5,9.0,1500,33635,0.865
1811,54accd,DLH373,,asterix_radar,1042,0,0,mode3_invalid,1,0,25377,25377,275,147,3802,47.68167,9.34593,0,1,0,GS-RADAR-02,47.5,9.0,1500,33675,0.721
1812,03a36a,N206,France,ads_b,2332,0,0,mode3_valid,1,0,10725,10725,457,7,432,47.38745,7.24368,0,1,1,GS-RADAR-01,47.0,7.5,1800,47313,0.871
1813,b978d4,N939,Netherlands,asterix_radar,3442,0,0,mode3_invalid,1,0,13758,13758,429,218,4686,46.95814,8.03322,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,14278,0.75
1814,5bbb1f,DLH900,Switzerland,ads_b,,0,0,no_response,0,0,11375,11375,382,210,3457,47.28597,7.1509,0,1,1,GS-RADAR-01,47.0,7.5,1800,41434,0.86
1815,732e87,AUA684,Germany,ads_b,5220,0,0,mode3_valid,1,0,36595,36595,223,19,-2025,46.86692,6.90167,0,1,1,GS-RADAR-01,47.0,7.5,1800,48942,0.87
1816,accbb5,AFR494,Switzerland,fused,3222,0,0,mode3_valid,1,0,21689,21689,107,292,2218,47.10871,8.78905,0,1,1,GS-RADAR-02,47.5,9.0,1500,46732,0.937
1817,9a7b1d,N648,Austria,ads_b,1353,0,0,mode3_valid,1,0,19912,19912,398,102,-5298,46.94458,8.29593,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,8831,0.879
1818,01cde4,DLH517,Netherlands,ads_b,,0,0,no_response,1,0,24501,24501,307,258,-2445,47.26777,8.2775,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,41360,0.884
1819,e4031d,EJU642,France,ads_b,3435,0,0,mode3_valid,1,0,18325,18325,472,38,-2063,47.13398,7.33424,0,1,1,GS-RADAR-01,47.0,7.5,1800,20122,0.916
1820,03e97d,SWR307,,mlat,5024,0,0,mode3_invalid,1,0,21121,21121,204,254,2981,47.41367,8.42163,0,1,0,GS-RADAR-02,47.5,9.0,1500,44931,0.568
1821,928d06,SWR942,,ads_b,3007,0,0,mode3_valid,1,0,11457,11457,461,334,685,47.72022,8.90009,0,1,0,GS-RADAR-02,47.5,9.0,1500,25786,0.89
1822,bacff7,UNKNOWN,Netherlands,fused,4675,0,0,mode3_invalid,0,0,34678,34678,286,249,5118,46.96879,8.34377,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,14265,0.932
1823,8aec26,DLH233,Netherlands,ads_b,,0,0,no_response,1,0,4302,4302,97,331,-1148,47.00122,7.96815,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,21303,0.836
1824,1e11cc,SWR91,Austria,fused,5065,0,0,mode3_valid,1,0,664,664,187,313,3915,47.69519,8.67745,0,1,1,GS-RADAR-02,47.5,9.0,1500,32497,0.934
1825,f6e36c,AFR594,,ads_b,6637,0,0,mode3_valid,1,0,25844,25844,503,119,-865,47.23346,9.00758,0,1,0,GS-RADAR-02,47.5,9.0,1500,30557,0.831
1826,11a164,AFR652,,fused,5333,0,0,mode3_valid,1,0,30084,30084,416,79,5571,47.37438,8.99056,0,1,0,GS-RADAR-02,47.5,9.0,1500,16477,0.877
1827,ce0f52,AFR96,Germany,ads_b,5533,0,0,mode3_valid,0,0,30732,30732,80,42,2705,46.76153,6.57143,0,1,1,GS-RADAR-01,47.0,7.5,1800,75905,0.872
1828,b5cf15,SWR820,Switzerland,ads_b,7204,0,0,mode3_valid,1,0,11336,11336,245,20,3139,47.34533,8.85006,0,1,1,GS-RADAR-02,47.5,9.0,1500,20785,0.875
1829,c8244b,DLH295,,asterix_radar,4760,0,0,mode3_invalid,1,0,34629,34629,562,4,-579,47.467,8.5509,1,1,0,GS-RADAR-02,47.5,9.0,1500,35417,0.741
1830,bcd490,EJU797,Austria,ads_b,5753,0,0,mode3_valid,1,0,28236,28236,220,332,600,47.71219,7.11007,0,1,1,GS-RADAR-01,47.0,7.5,1800,84846,0.873
1831,1a4416,SWR124,France,fused,1567,0,0,mode3_valid,1,0,4885,4885,128,322,2424,46.64403,7.54609,0,1,1,GS-RADAR-01,47.0,7.5,1800,39747,0.962
1832,316de4,EJU537,Austria,ads_b,,0,0,no_response,1,0,25390,25390,138,128,-5419,46.92046,6.83887,0,1,1,GS-RADAR-01,47.0,7.5,1800,51451,0.86
1833,a3695e,BAW549,Switzerland,ads_b,,0,0,no_response,1,0,2175,2175,445,290,4868,47.3489,8.70413,0,1,1,GS-RADAR-02,47.5,9.0,1500,27888,0.88
1834,a022e2,AFR820,Austria,mlat,7757,0,0,mode3_invalid,1,0,39317,39317,87,15,555,47.41004,8.26669,0,1,1,GS-RADAR-02,47.5,9.0,1500,57207,0.587
1835,44e73b,UNKNOWN,Austria,ads_b,7065,0,0,mode3_invalid,0,0,19551,19551,113,186,-5629,46.82209,7.17503,0,1,1,GS-RADAR-01,47.0,7.5,1800,32093,0.9
1836,68e2f0,N32,Italy,asterix_radar,4705,0,0,mode3_invalid,1,0,18234,18234,519,99,-2914,46.9751,7.95268,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,20550,0.723
1837,5cfb66,N278,Netherlands,ads_b,7621,0,0,mode3_valid,1,0,31947,31947,170,217,4629,46.99386,7.97903,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,20207,0.853
1838,9fce7e,AFR430,Italy,asterix_radar,2673,0,0,mode3_invalid,1,0,6011,6011,186,165,-5394,46.9645,7.97091,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,19167,0.744
1839,22bf1d,DLH293,,asterix_radar,7571,0,0,mode3_invalid,1,0,24280,24280,302,299,434,46.95794,8.01726,1,0,0,UAS-ORBIT-09,46.9,8.2,18000,15418,0.733
1840,a772ee,SWR506,Germany,ads_b,,0,0,no_response,0,1,22536,22536,501,326,-51,46.99467,7.97537,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,20087,0.9
1841,97eee9,DLH494,Austria,mlat,4613,0,0,mode3_invalid,0,0,20026,20026,351,122,-4583,47.15776,9.02526,0,1,1,GS-RADAR-02,47.5,9.0,1500,38519,0.512
1842,d1c5e5,DLH694,Netherlands,ads_b,4666,0,0,mode3_valid,1,0,14303,14303,113,87,4644,47.00448,8.0318,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,17298,0.829
1843,8f5e28,N207,Netherlands,ads_b,2700,0,0,mode3_valid,1,0,21131,21131,446,50,-563,46.64078,8.91935,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,61912,0.873
1844,7603f6,SWR813,,ads_b,,0,0,no_response,0,0,22964,22964,403,29,-2928,46.57157,8.37894,0,1,0,UAS-ORBIT-09,46.9,8.2,18000,39012,0.864
1845,8fddfa,N468,Austria,ads_b,6100,0,0,mode3_valid,1,0,34173,34173,302,337,4456,47.40992,8.56693,1,0,1,GS-RADAR-02,47.5,9.0,1500,35492,0.885
1846,69af43,SWR658,Italy,ads_b,7700,1,0,emergency,0,0,29097,29097,359,234,872,47.06299,7.22371,0,1,1,GS-RADAR-01,47.0,7.5,1800,23595,0.864
1847,19dbba,SWR755,Netherlands,ads_b,7700,1,0,emergency,0,0,14703,14703,391,283,-2466,47.63873,8.44955,0,1,1,GS-RADAR-02,47.5,9.0,1500,44266,0.879
1848,4cda3f,N673,France,ads_b,1407,0,0,mode3_valid,0,0,36731,36731,261,208,-326,46.58297,9.07293,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,75497,0.902
1849,b56065,SWR264,Austria,ads_b,5416,0,0,mode3_valid,1,0,29039,29039,519,272,-5285,47.25426,7.1347,0,1,1,GS-RADAR-01,47.0,7.5,1800,40398,0.897
1850,d33164,DLH978,,mlat,4553,0,0,mode3_invalid,1,0,14004,14004,439,353,5071,47.47159,8.69628,0,1,0,GS-RADAR-02,47.5,9.0,1500,23352,0.571
1851,bd6a25,AFR219,Austria,ads_b,2575,0,0,mode3_valid,1,0,32670,32670,393,176,-705,46.78418,6.76014,0,1,1,GS-RADAR-01,47.0,7.5,1800,61847,0.823
1852,d857cb,EJU533,France,ads_b,3144,0,0,mode3_valid,1,0,33288,33288,511,23,-4551,47.4324,8.59003,1,1,1,GS-RADAR-02,47.5,9.0,1500,33167,0.84
1853,71055b,SWR218,Austria,fused,1413,0,0,mode3_valid,1,0,30697,30697,147,327,3272,46.94049,7.44757,0,1,1,GS-RADAR-01,47.0,7.5,1800,11712,0.91
1854,931f30,EJU684,,asterix_radar,6431,0,0,mode3_invalid,1,0,25773,25773,172,28,5311,47.47677,9.09261,0,1,0,GS-RADAR-02,47.5,9.0,1500,10480,0.695
1855,020f44,N639,Italy,ads_b,5237,0,0,mode3_valid,1,0,38604,38604,502,6,-4551,47.63685,7.2173,0,1,1,GS-RADAR-01,47.0,7.5,1800,74797,0.888
1856,2aff6b,SWR749,Germany,ads_b,7500,1,0,emergency,0,0,24149,24149,255,33,3248,47.42218,8.56577,1,1,1,GS-RADAR-02,47.5,9.0,1500,34470,0.889
1857,25d696,DLH198,,asterix_radar,2150,0,0,mode3_invalid,1,0,18909,18909,556,58,-4137,47.68926,8.86113,0,1,0,GS-RADAR-02,47.5,9.0,1500,24072,0.723
1858,724b34,UNKNOWN,Austria,asterix_radar,5162,0,0,mode3_invalid,0,0,38928,38928,262,195,3999,47.1615,6.54023,0,1,1,GS-RADAR-01,47.0,7.5,1800,75709,0.752
1859,98add0,N648,Austria,asterix_radar,4273,0,0,mode3_invalid,1,0,30339,30339,279,33,4177,47.77079,7.55939,0,1,1,GS-RADAR-01,47.0,7.5,1800,86263,0.764
1860,d8f84c,UNKNOWN,Germany,ads_b,7554,0,0,mode3_invalid,0,0,28700,28700,428,107,-3022,47.0322,6.86719,0,1,1,GS-RADAR-01,47.0,7.5,1800,48801,0.841
1861,e7770c,AUA297,Italy,asterix_radar,4552,0,0,mode3_invalid,1,0,20798,20798,376,168,3315,47.47982,7.2997,0,1,1,GS-RADAR-01,47.0,7.5,1800,55756,0.682
1862,8eef53,AFR766,,flarm,4364,0,0,mode3_invalid,1,0,19818,19818,424,78,-5689,47.38831,6.97668,0,1,0,GS-RADAR-01,47.0,7.5,1800,58804,0.538
1863,819652,AFR411,Italy,ads_b,1611,0,0,mode3_valid,1,0,20990,20990,404,140,5344,47.70494,7.10379,0,1,1,GS-RADAR-01,47.0,7.5,1800,84079,0.885
1864,e55852,N25,France,fused,2724,0,1,mode3_valid,1,0,1582,1582,742,216,-2471,47.04309,8.00114,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,22491,0.931
1865,ca756c,AUA284,Germany,asterix_radar,2407,0,0,mode3_invalid,1,0,9464,9464,496,287,4793,47.43753,8.52325,1,0,1,GS-RADAR-02,47.5,9.0,1500,36583,0.715
1866,cbc3d9,BAW677,France,fused,,0,0,no_response,0,0,33863,33863,254,246,786,47.4496,8.54316,1,1,1,GS-RADAR-02,47.5,9.0,1500,36161,0.927
1867,1f09c8,AUA41,Netherlands,ads_b,7023,0,0,mode3_valid,1,0,35202,35202,523,119,5339,46.68681,6.6083,0,1,1,GS-RADAR-01,47.0,7.5,1800,76914,0.885
1868,f70c39,SWR103,,fused,1133,0,0,mode3_valid,1,0,30519,30519,150,292,-4383,47.15348,9.30099,0,1,0,GS-RADAR-02,47.5,9.0,1500,45579,0.896
1869,203f8d,AUA42,,ads_b,4310,0,0,mode3_valid,1,0,7817,7817,80,130,-3186,46.65092,8.71522,0,1,0,UAS-ORBIT-09,46.9,8.2,18000,48125,0.919
1870,293014,SWR30,Austria,mlat,5612,0,0,mode3_invalid,1,0,15634,15634,421,324,1543,46.82387,8.26242,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,9732,0.52
1871,bb9997,AFR934,Switzerland,ads_b,7123,0,0,mode3_valid,1,0,10789,10789,252,334,-575,47.49714,8.56162,1,0,1,GS-RADAR-02,47.5,9.0,1500,33055,0.819
1872,91c094,AFR192,,asterix_radar,7177,0,0,mode3_invalid,0,0,1582,1582,478,50,5533,47.73507,6.57017,0,1,0,GS-RADAR-01,47.0,7.5,1800,107630,0.693
1873,de735f,AFR452,Germany,ads_b,1447,0,0,mode3_valid,1,0,7376,7376,180,343,2393,47.30844,8.26363,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,45786,0.867
1874,f3dbdb,AUA33,Austria,fused,2175,0,0,mode3_valid,1,0,18145,18145,309,110,1141,47.01325,8.02425,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,18343,0.95
1875,b60ab6,DLH141,Netherlands,ads_b,1153,0,0,mode3_valid,1,0,26237,26237,325,171,5248,47.41627,8.5483,1,1,1,GS-RADAR-02,47.5,9.0,1500,36011,0.881
1876,218f49,DLH298,Germany,ads_b,,0,0,no_response,1,0,25522,25522,85,91,-2257,47.39031,7.47958,0,1,1,GS-RADAR-01,47.0,7.5,1800,44025,0.869
1877,30d130,AFR779,Italy,ads_b,7530,0,0,mode3_valid,1,0,21116,21116,213,110,9270,47.11075,7.93631,1,0,1,UAS-ORBIT-09,46.9,8.2,18000,30820,0.872
1878,47c67f,BAW166,Germany,mlat,5612,0,0,mode3_invalid,1,0,29728,29728,486,240,316,46.99236,7.96451,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,20923,0.559
1879,6f8061,N767,Switzerland,ads_b,2150,0,1,mode3_valid,1,0,36437,36437,249,197,-244,46.97439,8.00902,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,17613,0.902
1880,3bf62c,SWR113,Germany,fused,6652,0,0,mode3_valid,1,0,25505,25505,116,174,1073,47.40359,9.20472,0,1,1,GS-RADAR-02,47.5,9.0,1500,20134,0.941
1881,57772f,UNKNOWN,Switzerland,ads_b,7242,0,0,mode3_invalid,0,1,22385,22385,313,247,4550,46.68038,7.36394,0,1,1,GS-RADAR-01,47.0,7.5,1800,37544,0.86
1882,f5f732,BAW989,,flarm,3337,0,0,mode3_invalid,0,0,3191,3191,523,182,-1507,46.95018,7.97746,1,0,0,UAS-ORBIT-09,46.9,8.2,18000,18360,0.539
1883,ab2190,UNKNOWN,,ads_b,,0,0,no_response,0,0,38421,38421,234,327,3425,47.02511,8.04595,1,1,0,UAS-ORBIT-09,46.9,8.2,18000,19207,0.899
1884,95c3d8,BAW404,Germany,fused,4375,0,0,mode3_valid,1,0,26139,26139,483,294,2025,47.68714,8.19233,0,1,1,GS-RADAR-02,47.5,9.0,1500,64479,0.933
1885,0cbb83,BAW649,Germany,ads_b,3512,0,0,mode3_valid,0,0,12826,12826,418,127,3788,47.30468,6.679,0,1,1,GS-RADAR-01,47.0,7.5,1800,70804,0.827
1886,c9b500,AFR849,Italy,ads_b,7734,0,0,mode3_valid,1,1,37047,37047,355,320,2703,46.6629,6.82665,0,1,1,GS-RADAR-01,47.0,7.5,1800,64376,0.842
1887,be7372,N53,,ads_b,5410,0,0,mode3_valid,0,0,27660,27660,448,239,552,47.2862,7.25769,0,1,0,GS-RADAR-01,47.0,7.5,1800,37559,0.89
1888,0d88a5,SWR620,Italy,ads_b,,0,0,no_response,1,0,1049,1049,727,345,-2038,47.25957,7.20398,0,1,1,GS-RADAR-01,47.0,7.5,1800,36532,0.886
1889,fe26ee,EJU259,Italy,ads_b,1721,0,0,mode3_valid,1,0,25137,25137,80,152,3005,46.73782,8.62457,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,37062,0.854
1890,f314c3,AUA464,Austria,ads_b,3423,0,0,mode3_valid,1,0,39147,39147,401,13,-172,46.95653,7.95046,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,20978,0.838
1891,6a53d8,N749,Germany,ads_b,2346,0,0,mode3_valid,1,0,26688,26688,300,17,-4191,47.61071,8.53773,0,1,1,GS-RADAR-02,47.5,9.0,1500,37601,0.866
1892,713970,DLH158,Netherlands,ads_b,5454,0,0,mode3_valid,1,0,20055,20055,172,77,1401,47.73376,8.96748,0,1,1,GS-RADAR-02,47.5,9.0,1500,26712,0.841
1893,0aa26a,AUA545,Germany,fused,6450,0,0,mode3_valid,0,1,7357,7357,112,10,-361,46.92164,8.0928,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,9090,0.914
1894,dc3b4e,N127,Switzerland,ads_b,2156,0,0,mode3_valid,1,0,13562,13562,357,21,562,46.99764,8.02571,1,1,1,UAS-ORBIT-09,46.9,8.2,18000,17167,0.87
1895,a63c09,AFR412,Switzerland,ads_b,5124,0,0,mode3_valid,1,0,29753,29753,447,26,5304,46.98338,7.602,0,1,1,GS-RADAR-01,47.0,7.5,1800,11655,0.886
1896,711d1e,UNKNOWN,France,mlat,,0,0,no_response,0,0,30851,30851,335,224,-1033,47.48475,8.59051,1,1,1,GS-RADAR-02,47.5,9.0,1500,32085,0.56
1897,93b7f2,DLH811,Netherlands,fused,5561,0,0,mode3_valid,1,0,22577,22577,105,104,3221,47.50637,9.17374,0,1,1,GS-RADAR-02,47.5,9.0,1500,14563,0.908
1898,951c49,SWR881,Austria,ads_b,5743,0,0,mode3_valid,1,0,16808,16808,205,2,-464,47.19002,7.61011,0,1,1,GS-RADAR-01,47.0,7.5,1800,23170,0.861
1899,ea740d,AFR237,Italy,asterix_radar,7275,0,1,mode3_invalid,0,0,9821,9821,295,124,5022,46.78372,8.65326,0,1,1,UAS-ORBIT-09,46.9,8.2,18000,36903,0.687
1900,fc0f02,AFR565,Germany,ads_b,5430,0,0,mode3_valid,1,0,922,922,213,274,-1261,47.02119,9.15995,0,1,1,GS-RADAR-02,47.5,9.0,1500,54593,0.9
